Unnamed: 0,Name,Company,LinkedIn,Batch,exit_value_usd,total_funding_usd
530,Jorge Lluch,Abacum,https://www.linkedin.com/in/jorgelluch/,W21,0.0,32000000.0
531,Julio Martinez,Abacum,https://www.linkedin.com/in/juliomartinez1982/,W21,0.0,32000000.0
532,Noah Elion,Lovd,https://www.linkedin.com/in/noah-elion-338579100/,W21,0.0,0.0
533,Sven Al Hamad,Webiny,https://www.linkedin.com/in/svenalhamad/,W21,0.0,3848000.0
534,Pavel Denisjuk,Webiny,https://www.linkedin.com/in/paveldenisjuk/,W21,0.0,3848000.0
535,Peter Clark,Journey,https://www.linkedin.com/in/peter-clark-51990a8a/,W21,0.0,4200000.0
536,Anil Sevim,Journey,https://www.linkedin.com/in/anilsevim,W21,0.0,4200000.0
537,Brendan Weitz,Journey,https://www.linkedin.com/in/brendanlweitz/,W21,0.0,4200000.0
538,Owen Bodley,PipeBio,https://www.linkedin.com/in/owen-bodley/,W21,0.0,130000.0
539,Jannick Bendtsen,PipeBio,https://www.linkedin.com/in/jannickbendtsen/,W21,0.0,130000.0
540,Fabio Muniz,Awari,https://www.linkedin.com/in/fabiowlmuniz/,W21,0.0,0.0
541,Nirali Zaveri,Friz,http://www.linkedin.com/in/niralizaveri,W21,0.0,1000000.0
542,Ash Rhazaly,Friz,https://www.linkedin.com/in/ashrhazaly,W21,0.0,1000000.0
543,Sol Eun,Uiflow,https://www.linkedin.com/in/soleun/,W21,0.0,21200000.0
544,Thomas Marge,inBalance,https://linkedin.com/in/thomas-marge,W21,0.0,0.0
545,Sigurd Seteklev,Kitemaker,https://www.linkedin.com/in/sigurd-seteklev/,W21,0.0,2130000.0
546,Kevin Simons,Kitemaker,https://www.linkedin.com/in/ksimons/,W21,0.0,2130000.0
547,Pedro Virgüez,Preki,https://www.linkedin.com/in/pedrovirguez/,W21,0.0,1000000.0
548,Alex Hakim,Preki,https://www.linkedin.com/in/alex-hakim-414192b3,W21,0.0,1000000.0
549,Tahi Hakim,Preki,https://www.linkedin.com/in/tahi-hakim-991192b3/,W21,0.0,1000000.0
550,David Narvaez,Preki,https://www.linkedin.com/in/dnarvaez27/,W21,0.0,1000000.0
551,Ryan Perry,Pyroscope,https://www.linkedin.com/in/ryanaperry/,W21,0.0,130000.0
552,Dmitry Filimonov,Pyroscope,https://www.linkedin.com/in/dmitry-filimonov-82b26145/,W21,0.0,130000.0
553,Aakhil Fardeen,Worksphere,https://www.linkedin.com/in/aakhil-fardeen/,W21,0.0,2500000.0
554,Theresa Klaassen,Worksphere,https://www.linkedin.com/in/theresaklaassen/,W21,0.0,2500000.0
555,Mark Piper,Worksphere,https://www.linkedin.com/in/mark-piper/,W21,0.0,2500000.0
556,Adam Pearson,Enable Us,https://www.linkedin.com/in/adam-pearson-048a774?trk=nav_responsive_tab_profile,W21,0.0,4500000.0
557,Pratyush Sharma,TechBiz,https://www.linkedin.com/in/pratyusharma/,W21,0.0,0.0
558,Vikramaditya Patil,TechBiz,https://www.linkedin.com/in/vikramaditya-patil/,W21,0.0,0.0
559,Adam Michalski,Partnered,https://www.linkedin.com/in/adamjmichalski/,W21,0.0,0.0
560,Tim Sherwood,Partnered,https://www.linkedin.com/in/tim-sherwood-a504b611/,W21,0.0,0.0
561,Jonathan Ben-tzur,Trendpop,https://www.linkedin.com/in/bentzur,W21,0.0,0.0
562,Rahul Mathur,Verak,https://www.linkedin.com/in/rahul-jaideep-mathur/,W21,0.0,545000.0
563,Jim Delaney,Roin Technologies,https://www.linkedin.com/in/jim-delaney-7a371ba4/,W21,0.0,0.0
564,Gunner Robinson,Roin Technologies,https://www.linkedin.com/in/gunner-robinson-a42a60104/,W21,0.0,0.0
565,Michael Otis,Procoto,https://www.linkedin.com/in/michaelvfotis/,W21,0.0,0.0
566,Ryan Muckel,Procoto,http://linkedin.com/in/ryanmuckel,W21,0.0,0.0
567,Andy Su,Pry Financials,https://linkedin.com/in/andydsu,W21,90000000.0,4200000.0
568,Tiffany Wong,Pry Financials,https://linkedin.com/in/tiffany-wong-5726232b,W21,90000000.0,4200000.0
569,Hayden Jensen,Pry Financials,https://www.linkedin.com/in/hayden-jensen-2088a6209,W21,90000000.0,4200000.0
570,Alex Sailer,Pry Financials,https://www.linkedin.com/in/alex-sailer-54349032/,W21,90000000.0,4200000.0
571,Ed Chin,OctiFi,https://www.linkedin.com/in/echin6/,W21,0.0,0.0
572,Amit Kumar,OctiFi,https://linkedin.com/in/sainiamit,W21,0.0,0.0
573,Saurav Gandhi,Bueno Finance,https://www.linkedin.com/in/saurav-gandhi-83171a16,W21,0.0,3130000.0
574,Sandeep Arora,Bueno Finance,https://www.linkedin.com/in/sandeep-arora-065bb519/,W21,0.0,3130000.0
575,Bharat Gupta,FunctionUp (FanPlay),https://www.linkedin.com/in/bharatslk/,W21,0.0,5200000.0
576,Pritesh Kumar,FunctionUp (FanPlay),https://www.linkedin.com/in/priteshkr/,W21,0.0,5200000.0
577,Samuel Oluwalana,HyperGlue,https://www.linkedin.com/in/soluwalana/,W21,0.0,0.0
578,Stanley Fich,HyperGlue,https://www.linkedin.com/in/sfich03/,W21,0.0,0.0
579,Harris Stolzenberg,Flok,https://www.linkedin.com/in/harris-stolzenberg-44468b78/,W21,0.0,0.0
580,Jared Hanson,Flok,https://linkedin.com/in/jared-hanson,W21,0.0,0.0
581,Cyril Diagne,ClipDrop,https://www.linkedin.com/in/cyrildiagne,W21,0.0,1540000.0
582,Jonathan Blanchet,ClipDrop,https://www.linkedin.com/in/jonathanblanchet/,W21,0.0,1540000.0
583,Damien Henry,ClipDrop,https://www.linkedin.com/in/damien-henry-82a16a7/,W21,0.0,1540000.0
584,Jeff Whitlock,PingPong,https://www.linkedin.com/in/jeff-whitlock,W21,0.0,0.0
585,Enaho Murphy,PingPong,https://www.linkedin.com/in/enaho-murphy,W21,0.0,0.0
586,Niki Khokale,Fountain9,https://www.linkedin.com/in/niki-khokale/,W21,0.0,1900000.0
587,Rajas Lonkar,Fountain9,https://www.linkedin.com/in/rajaslonkar/,W21,0.0,1900000.0
588,Georgia Jeremiah,Furmacy,https://www.linkedin.com/in/georgia-jeremiah/,W21,0.0,0.0
589,Alex Jeremiah,Furmacy,https://www.linkedin.com/in/alexander-jeremiah/,W21,0.0,0.0
590,Emre Murray Mangir,Stacksi,https://www.linkedin.com/in/emremangir/,W21,0.0,0.0
591,Joseph Metzinger,Stacksi,https://www.linkedin.com/in/joseph-metzinger/,W21,0.0,0.0
592,Jessica Jackley,Alltruists,https://www.linkedin.com/in/jessicajackley/,W21,0.0,0.0
593,Erich Lehmann,MeetAnyway,https://www.linkedin.com/in/erichlehmann/,W21,0.0,17200000.0
594,Marc Metz,MeetAnyway,https://www.linkedin.com/in/marcmetz/,W21,0.0,17200000.0
595,Sascha Metz,MeetAnyway,https://www.linkedin.com/in/saschametz/,W21,0.0,17200000.0
596,Raul Maldonado,boitas.com,https://www.linkedin.com/in/raulmaldonadomtz/,W21,0.0,130000.0
597,Marcelo Galvan,boitas.com,https://www.linkedin.com/in/marcelogalvandelagarza12/,W21,0.0,130000.0
598,Ian Janicki,Outfit,https://www.linkedin.com/in/ianjanicki,W21,0.0,0.0
599,Giulio Cantoro,Blink,https://linkedin.com/in/giulio-cantoro-663665168,W21,0.0,0.0
600,Jacopo Berlusconi,Blink,https://linkedin.com/in/jacopo-berlusconi,W21,0.0,0.0
601,Marco Boretto,Blink,https://linkedin.com/in/marco-boretto,W21,0.0,0.0
602,Marco Turetta,Blink,https://linkedin.com/in/marco-turetta,W21,0.0,0.0
603,Alex Kolchinski,Mezli,https://www.linkedin.com/in/kolchinski,W21,0.0,3130000.0
604,Alex Gruebele,Mezli,https://www.linkedin.com/in/alexgruebele/,W21,0.0,3130000.0
605,Maxwell Perham,Mezli,https://www.linkedin.com/in/maxwell-perham/,W21,0.0,3130000.0
606,David Rincon-Cruz,Cheqout,https://www.linkedin.com/in/davidrinconcruz/,W21,0.0,0.0
607,Tom Sharon,Cheqout,https://linkedin.com/in/tomsharon93,W21,0.0,0.0
608,Capri Wheaton,Dressd,https://www.linkedin.com/in/capri-wheaton-59863a199/,W21,0.0,17000000.0
610,Adam Neuwirth,Galaxy,https://www.linkedin.com/in/adambn/,W21,0.0,0.0
611,CJ Isakow,Moonshot Brands,https://www.linkedin.com/in/craigisakow/,W21,0.0,160130000.0
612,Allan (Amnon) Fisch,Moonshot Brands,https://www.linkedin.com/in/allanfisch/,W21,0.0,160130000.0
613,Anuj Saigal,Dataherald,https://www.linkedin.com/in/anujsaigal/,W21,0.0,0.0
614,Amir Zohrenejad,Dataherald,https://www.linkedin.com/in/amir-zohrenejad-72a517184,W21,0.0,0.0
615,Gonzalo Aguilar,Prendea,https://www.linkedin.com/in/gonzalodecheck/,W21,0.0,0.0
616,Benjamin Garmendia,Prendea,https://www.linkedin.com/in/benjamingarmendia,W21,0.0,0.0
617,Kiril Videlov,Codeball,https://www.linkedin.com/in/kirilv/,W21,0.0,0.0
618,Gustav Westling,Codeball,https://www.linkedin.com/in/gustavwestling/,W21,0.0,0.0
619,Jeff Tang,Eat Blueprint,https://www.linkedin.com/in/tangjeff0/,W21,0.0,0.0
620,MILAD RIAZIFAR,Entelexo Biotherapeutics,https://www.linkedin.com/in/miladriazifar/,W21,0.0,2000000.0
621,Todd Schurr,Entelexo Biotherapeutics,https://www.linkedin.com/in/todd-schurr/,W21,0.0,2000000.0
622,Cameron Taylor,Entelexo Biotherapeutics,https://www.linkedin.com/in/cameron-taylor-448b5a130/,W21,0.0,2000000.0
623,Vineet Mehta,HomeBreeze,https://www.linkedin.com/in/mehtavineet/,W21,0.0,0.0
624,Christopher Ager,HomeBreeze,https://www.linkedin.com/in/christopherager,W21,0.0,0.0
625,Alex Chumbley,Fable,https://www.linkedin.com/in/alex-chumbley/,W21,0.0,0.0
626,Aravindh Dorai,Fable,https://www.linkedin.com/in/aravindhdorai/,W21,0.0,0.0
627,Derek Pankaew,Mythia,https://linkedin.com/in/dpankaew/,W21,0.0,2200000.0
628,Eric Lafleche,Mythia,https://www.linkedin.com/in/ericlafleche/,W21,0.0,2200000.0
629,Piyush Narwani,Aerotime,https://www.linkedin.com/in/piyushnarwani/,W21,0.0,2000000.0
630,Dhruv Goel,Aerotime,https://www.linkedin.com/in/dhruvgoel/,W21,0.0,2000000.0
631,Jayme Hoffman,Launcher Labs,https://www.linkedin.com/in/jaymehoffman,W21,0.0,0.0
632,Jeff Chen,Taste,https://linkedin.com/in/thisisjeffchen,W21,0.0,0.0
633,Daryl Sew,Taste,https://linkedin.com/in/darylsew,W21,0.0,0.0
634,Diego Rojas,Finantier,https://linkedin.com/in/diegolrojas,W21,0.0,130000.0
635,Keng Low,Finantier,https://www.linkedin.com/in/keng/,W21,0.0,130000.0
636,Ross Cranwell,Milk Video,https://www.linkedin.com/in/rosscranwell,W21,0.0,1500000.0
637,Leonard Bogdonoff,Milk Video,https://www.linkedin.com/in/rememberlenny/,W21,0.0,1500000.0
638,Pablo Ferrari,Platypus,https://www.linkedin.com/in/pablo-ferrari/,W21,0.0,0.0
639,Deepanshu Madan,Platypus,https://linkedin.com/in/deepanshumadan,W21,0.0,0.0
640,Kevin Lin,Nimbus,https://www.linkedin.com/in/kevinslin-thence,W21,0.0,0.0
641,Tomer Biger,Noble,https://www.linkedin.com/in/tomer-biger-194a9ba3/,W21,0.0,18000000.0
642,Moran Mishan,Noble,https://www.linkedin.com/in/moran-mishan-9389b640/,W21,0.0,18000000.0
643,Santiago Buenahora,MarcoPolo,https://www.linkedin.com/in/santiago-buenahora/,W21,0.0,0.0
644,Kunwar Raj Sethi,Invoid,https://www.linkedin.com/in/kunwarraj01/,W21,0.0,500000.0
645,Sarthak Goel,Invoid,https://www.linkedin.com/in/iamsarthakgoel,W21,0.0,500000.0
646,Anna Matalon,Purpose Finance,https://www.linkedin.com/in/annamatalon/,W21,0.0,0.0
647,Jon Sheller,Purpose Finance,https://www.linkedin.com/in/jon-sheller/,W21,0.0,0.0
648,Brendan Tobin,Purpose Finance,https://www.linkedin.com/in/brendanltobin/,W21,0.0,0.0
649,Kirill Avery,Lalabox,https://linkedin.com/in/kirillzzy,W21,0.0,0.0
650,Yurii Kyparus (Yatsenko),Lalabox,https://www.linkedin.com/in/kyparus/,W21,0.0,0.0
651,Simon Sturmer,Huddlefire,https://www.linkedin.com/in/sstur,W21,0.0,135000.0
652,Ning Zhang,Huddlefire,https://www.linkedin.com/in/ningzhang5,W21,0.0,135000.0
653,Harsh Snehanshu,YourQuote,https://linkedin.com/in/harshsnehanshu,W21,0.0,1000000.0
654,Ashish Singh,YourQuote,https://www.linkedin.com/in/imashishsingh/,W21,0.0,1000000.0
655,Julie Wallock,Charge Running,https://www.linkedin.com/in/julie-wallock-447296126/,W21,0.0,0.0
656,Kirill Klimuk,noHQ,https://www.linkedin.com/in/kirill-klimuk-5b76612b/,W21,0.0,0.0
657,Roman Zubenko,noHQ,https://www.linkedin.com/in/romanzubenko/,W21,0.0,0.0
658,Darian Bhathena,Finary,https://www.linkedin.com/in/darian-bhathena/,W21,0.0,18090000.0
659,Roger Cawdette,Finary,https://linkedin.com/in/rogercawdette,W21,0.0,18090000.0
660,Michael Liu,Finary,https://www.linkedin.com/in/michaelsongliu/,W21,0.0,18090000.0
661,Jack Phifer,Finary,https://www.linkedin.com/in/jack-phifer-62a593157/,W21,0.0,18090000.0
662,Alagiri Senthilkumar,BeWell Digital,https://www.linkedin.com/in/alagirisamy/,W21,0.0,27000000.0
663,Vishnu Vardhana Balu,BeWell Digital,https://linkedin.com/in/vishnu-vardhana-b7183226,W21,0.0,27000000.0
664,Chapman Snowden,GoBuild (fka Brick),https://linkedin.com/in/chapmansnowden,W21,0.0,0.0
665,Drew Barrett,GoBuild (fka Brick),https://www.linkedin.com/in/jdrewbarrett/,W21,0.0,0.0
666,Phillippe Siclait,Clay,https://www.linkedin.com/in/phillippe-siclait/,W21,0.0,102100000.0
667,Sebastien Siclait,Clay,https://www.linkedin.com/in/sebastiensiclait/,W21,0.0,102100000.0
668,Brandon Busuito,CoVerified,https://www.linkedin.com/in/brandonbusuito/,W21,0.0,0.0
669,Frank Albanese,CoVerified,https://linkedin.com/in/frank-albanese-a8b17885,W21,0.0,0.0
670,Trey Villafane,CoVerified,https://www.linkedin.com/pub/trey-villafane/6b/98b/154,W21,0.0,0.0
671,Zoya Ajani,CoVerified,https://www.linkedin.com/in/zoyaajani/,W21,0.0,0.0
672,Vijay Kumar,Krab,https://www.linkedin.com/in/vijay-kumar-0359b55/,W21,0.0,500000.0
673,Yogesh Bathina,Krab,https://www.linkedin.com/in/yogesh-bathina-23460a111/,W21,0.0,500000.0
674,Trisha Bantigue,Queenly,https://www.linkedin.com/in/trishabantigue/,W21,0.0,7600000.0
675,Kathy Zhou-Patel,Queenly,https://www.linkedin.com/in/zhoukathy/,W21,0.0,7600000.0
676,Rob Picard,Observa,https://linkedin.com/in/robert-picard,W21,0.0,0.0
677,Ned Rockson,SlashAuth,https://www.linkedin.com/in/nedrocks,W21,0.0,380000.0
678,Nicolas Salhuana,SlashAuth,https://www.linkedin.com/in/nicolas-salhuana/,W21,0.0,380000.0
679,Chris Tara-Browne,Unfurl,https://www.linkedin.com/in/christarabrowne/,W21,0.0,0.0
680,Alex Kharis,Unfurl,https://www.linkedin.com/in/harrisal,W21,0.0,0.0
681,Mikhail Kokorich,Unfurl,https://linkedin.com/in/kokorich,W21,0.0,0.0
682,Liudmila Kokorich,Unfurl,https://www.linkedin.com/in/liudmila-kokorich-21324940/,W21,0.0,0.0
683,"Ashutosh ""Ash"" Nayak",Gigs Live,https://www.linkedin.com/in/ashutoshnayak/,W21,0.0,93000000.0
684,Vaibhav Kharat,Gigs Live,https://linkedin.com/in/vkharat,W21,0.0,93000000.0
685,Ian Dewancker,SBX Robotics,https://www.linkedin.com/in/ian-dewancker-7a293625/,W21,0.0,0.0
686,Artem Avdacev,SBX Robotics,https://www.linkedin.com/in/aavdacev/,W21,0.0,0.0
687,Joshua Kuntz,SBX Robotics,https://www.linkedin.com/in/joshua-kuntz-92603816/,W21,0.0,0.0
688,Neil Murray,Playmaker,https://www.linkedin.com/in/neilswmurray/,W21,123200000.0,0.0
689,Helder Almeida,Playmaker,https://dk.linkedin.com/in/imhelderalmeida,W21,123200000.0,0.0
690,Vera Kutsenko,Neverland,https://linkedin.com/in/verakutsenko,W21,0.0,0.0
691,Rodrigo Cruz,Gonddo,https://linkedin.com/in/rodrigo-cruz-05814a81,W21,0.0,0.0
692,Guilherme Cruz,Gonddo,https://www.linkedin.com/in/cruzguilherme,W21,0.0,0.0
693,Bruno Passos,Gonddo,https://www.linkedin.com/in/brunorpassos/,W21,0.0,0.0
694,Chandell Stone,Degrees of Freedom,https://www.linkedin.com/in/chandell-stone/,W21,0.0,0.0
695,S. Aaron Andrew,Degrees of Freedom,https://www.linkedin.com/in/aaronzandrew/,W21,0.0,0.0
696,Jazel Smith,Degrees of Freedom,https://www.linkedin.com/in/ajazelsmith/,W21,0.0,0.0
